ano,municipio,pibpc
2020,Ibiraiaras,  33.299 
2020,Ibirapuitã,  27.761 
2020,Ibirubá,  58.952 
2020,Igrejinha,  45.791 
2020,Ijuí,  52.427 
2020,Ilópolis,  30.116 
2020,Imbé,  23.761 
2020,Imigrante,  239.458 
2020,Independência,  53.521 
2020,Inhacorá,  33.041 
2020,Ipê,  28.780 
2020,Ipiranga do Sul,  54.502 
2020,Iraí,  28.541 
2020,Itaara,  35.547 
2020,Itacurubi,  27.661 
2020,Itapuca,  35.551 
2020,Itaqui,  41.925 
2020,Itati,  30.112 
2020,Itatiba do Sul,  21.959 
2020,Ivorá,  19.935 
2020,Ivoti,  39.635 
2020,Jaboticaba,  28.277 
2020,Jacuizinho,  28.271 
2020,Jacutinga,  44.484 
2020,Jaguarão,  28.223 
2020,Jaguari,  23.757 
2020,Jaquirana,  20.657 
2020,Jari,  44.436 
2020,Jóia,  50.348 
2020,Júlio de Castilhos,  59.444 
2020,Lagoa Bonita do Sul,  18.423 
2020,Lagoão,  15.768 
2020,Lagoa dos Três Cantos,  46.219 
2020,Lagoa Vermelha,  40.836 
2020,Lajeado,  55.210 
2020,Lajeado do Bugre,  19.780 
2020,Lavras do Sul,  36.231 
2020,Liberato Salzano,  23.697 
2020,Lindolfo Collor,  51.950 
2020,Linha Nova,  32.328 
2020,Machadinho,  34.401 
2020,Maçambará,  72.692 
2020,Mampituba,  18.026 
2020,Manoel Viana,  38.145 
2020,Maquiné,  23.029 
2020,Maratá,  28.249 
2020,Marau,  49.610 
2020,Marcelino Ramos,  33.203 
2020,Mariana Pimentel,  21.165 
2020,Mariano Moro,  31.325 
2020,Marques de Souza,  24.718 
2020,Mata,  23.659 
2020,Mato Castelhano,  43.895 
2020,Mato Leitão,  32.162 
2020,Mato Queimado,  28.754 
2020,Maximiliano de Almeida,  26.073 
2020,Minas do Leão,  24.610 
2020,Miraguaí,  29.189 
2020,Montauri,  41.819 
2020,Monte Alegre dos Campos,  25.719 
2020,Monte Belo do Sul,  29.375 
2020,Montenegro,  59.377 
2020,Mormaço,  26.939 
2020,Morrinhos do Sul,  20.545 
2020,Morro Redondo,  15.732 
2020,Morro Reuter,  32.424 
2020,Mostardas,  33.782 
2020,Muçum,  57.318 
2020,Muitos Capões,  228.409 
2020,Muliterno,  29.047 
2020,Não-Me-Toque,  77.202 
2020,Nicolau Vergueiro,  47.992 
2020,Nonoai,  35.083 
2020,Nova Alvorada,  53.569 
2020,Nova Araçá,  54.610 
2020,Nova Bassano,  62.155 
2020,Nova Boa Vista,  65.001 
2020,Nova Bréscia,  34.504 
2020,Nova Candelária,  69.832 
2020,Nova Esperança do Sul,  22.765 
2020,Nova Hartz,  32.068 
2020,Nova Pádua,  30.828 
2020,Nova Palma,  43.635 
2020,Nova Petrópolis,  38.356 
2020,Nova Prata,  47.826 
2020,Nova Ramada,  67.739 
2020,Nova Roma do Sul,  54.108 
2020,Nova Santa Rita,  64.192 
2020,Novo Cabrais,  18.907 
2020,Novo Hamburgo,  37.596 
2020,Novo Machado,  45.243 
2020,Novo Tiradentes,  21.770 
2020,Novo Xingu,  33.628 
2020,Novo Barreiro,  23.752 
2020,Osório,  36.486 
2020,Paim Filho,  33.540 
2020,Palmares do Sul,  49.936 
2020,Palmeira das Missões,  44.624 
2020,Palmitinho,  33.259 
2020,Panambi,  47.680 
2020,Pantano Grande,  39.723 
2020,Paraí,  40.696 
2020,Paraíso do Sul,  19.739 
2020,Pareci Novo,  28.567 
2020,Parobé,  21.724 
2020,Passa Sete,  17.183 
2020,Passo do Sobrado,  26.435 
2020,Passo Fundo,  49.070 
2020,Paulo Bento,  57.998 
2020,Paverama,  23.704 
2020,Pedras Altas,  73.931 
2020,Pedro Osório,  18.935 
2020,Pejuçara,  63.459 
2020,Pelotas,  27.660 
2020,Picada Café,  51.977 
2020,Pinhal,  39.725 
2020,Pinhal da Serra,  111.773 
2020,Pinhal Grande,  181.319 
2020,Pinheirinho do Vale,  23.426 
2020,Pinheiro Machado,  24.962 
2020,Pinto Bandeira,  21.208 
2020,Pirapó,  31.943 
2020,Piratini,  24.101 
2020,Planalto,  20.812 
2020,Poço das Antas,  50.425 
2020,Pontão,  70.173 
2020,Ponte Preta,  40.423 
2020,Portão,  34.842 
2020,Porto Alegre,  51.051 
2020,Porto Lucena,  24.792 
2020,Porto Mauá,  29.142 
2020,Porto Vera Cruz,  27.355 
2020,Porto Xavier,  18.427 
2020,Pouso Novo,  31.482 
2020,Presidente Lucena,  54.959 
2020,Progresso,  21.148 
2020,Protásio Alves,  35.213 
2020,Putinga,  27.279 
2020,Quaraí,  22.126 
2020,Quatro Irmãos,  55.689 
2020,Quevedos,  60.283 
2020,Quinze de Novembro,  41.788 
2020,Redentora,  13.733 
2020,Relvado,  29.329 
2020,Restinga Sêca,  29.724 
2020,Rio dos Índios,  38.285 
2020,Rio Grande,  47.013 
2020,Rio Pardo,  24.114 
2020,Riozinho,  27.574 
2020,Roca Sales,  40.939 
2020,Rodeio Bonito,  35.785 
2020,Rolador,  41.802 
2020,Rolante,  28.071 
2020,Ronda Alta,  33.240 
2020,Rondinha,  44.174 
2020,Roque Gonzales,  49.076 
2020,Rosário do Sul,  24.826 
2020,Sagrada Família,  21.166 
2020,Saldanha Marinho,  52.486 
2020,Salto do Jacuí,  74.488 
2020,Salvador das Missões,  50.158 
2020,Salvador do Sul,  38.804 
2020,Sananduva,  40.808 
2020,Santa Bárbara do Sul,  91.532 
2020,Santa Cecília do Sul,  49.871 
2020,Santa Clara do Sul,  40.887 
2020,Santa Cruz do Sul,  79.853 
2020,Santa Maria,  30.792 
2020,Santa Maria do Herval,  33.727 
2020,Santa Margarida do Sul,  81.788 
2020,Santana da Boa Vista,  17.765 
2020,Sant'Ana do Livramento,  30.220 
2020,Santa Rosa,  42.757 
2020,Santa Tereza,  24.981 
2020,Santa Vitória do Palmar,  38.835 
2020,Santiago,  29.774 
2020,Santo Ângelo,  35.126 
2020,Santo Antônio do Palma,  35.958 
2020,Santo Antônio da Patrulha,  32.458 
2020,Santo Antônio das Missões,  40.583 
2020,Santo Antônio do Planalto,  53.305 
2020,Santo Augusto,  44.479 
2020,Santo Cristo,  45.152 
2020,Santo Expedito do Sul,  36.885 
2020,São Borja,  33.487 
2020,São Domingos do Sul,  27.727 
2020,São Francisco de Assis,  25.257 
2020,São Francisco de Paula,  36.324 
2020,São Gabriel,  31.026 
2020,São Jerônimo,  25.146 
2020,São João da Urtiga,  31.312 
2020,São João do Polêsine,  36.713 
2020,São Jorge,  32.580 
2020,São José das Missões,  21.896 
2020,São José do Herval,  26.159 
2020,São José do Hortêncio,  22.971 
2020,São José do Inhacorá,  57.735 
2020,São José do Norte,  16.735 
2020,São José do Ouro,  44.712 
2020,São José do Sul,  31.176 
2020,São José dos Ausentes,  32.782 
2020,São Leopoldo,  41.002 
2020,São Lourenço do Sul,  25.881 
2020,São Luiz Gonzaga,  43.026 
2020,São Marcos,  44.694 
2020,São Martinho,  51.242 
2020,São Martinho da Serra,  48.538 
2020,São Miguel das Missões,  53.813 
2020,São Nicolau,  35.677 
2020,São Paulo das Missões,  30.762 
2020,São Pedro da Serra,  21.930 
2020,São Pedro das Missões,  33.002 
2020,São Pedro do Butiá,  42.695 
2020,São Pedro do Sul,  24.894 
2020,São Sebastião do Caí,  29.463 
2020,São Sepé,  34.978 
2020,São Valentim,  31.363 
2020,São Valentim do Sul,  29.274 
2020,São Valério do Sul,  23.301 
2020,São Vendelino,  31.580 
2020,São Vicente do Sul,  53.117 
2020,Sapiranga,  39.768 
2020,Sapucaia do Sul,  24.631 
2020,Sarandi,  41.390 
2020,Seberi,  43.872 
2020,Sede Nova,  41.653 
2020,Segredo,  15.036 
2020,Selbach,  44.837 
2020,Senador Salgado Filho,  34.488 
2020,Sentinela do Sul,  16.372 
2020,Serafina Corrêa,  36.835 
2020,Sério,  25.456 
2020,Sertão,  54.706 
2020,Sertão Santana,  45.417 
2020,Sete de Setembro,  32.461 
2020,Severiano de Almeida,  33.649 
2020,Silveira Martins,  24.439 
2020,Sinimbu,  18.566 
2020,Sobradinho,  25.410 
2020,Soledade,  28.746 
2020,Tabaí,  23.166 
2020,Tapejara,  52.583 
2020,Tapera,  40.802 
2020,Tapes,  24.282 
2020,Taquara,  24.370 
2020,Taquari,  31.829 
2020,Taquaruçu do Sul,  47.008 
2020,Tavares,  16.982 
2020,Tenente Portela,  37.782 
2020,Terra de Areia,  22.352 
2020,Teutônia,  42.880 
2020,Tio Hugo,  33.333 
2020,Tiradentes do Sul,  25.513 
2020,Toropi,  24.399 
2020,Torres,  31.723 
2020,Tramandaí,  21.864 
2020,Travesseiro,  28.856 
2020,Três Arroios,  40.352 
2020,Três Cachoeiras,  24.087 
2020,Três Coroas,  26.835 
2020,Três de Maio,  48.112 
2020,Três Forquilhas,  21.678 
2020,Três Palmeiras,  31.280 
2020,Três Passos,  38.735 
2020,Trindade do Sul,  43.967 
2020,Triunfo,  241.404 
2020,Tucunduva,  41.262 
2020,Tunas,  15.555 
2020,Tupanci do Sul,  41.641 
2020,Tupanciretã,  49.381 
2020,Tupandi,  102.648 
2020,Tuparendi,  40.802 
2020,Turuçu,  27.909 
2020,Ubiretama,  36.629 
2020,União da Serra,  47.887 
2020,Unistalda,  38.003 
2020,Uruguaiana,  22.417 
2020,Vacaria,  38.163 
2020,Vale Verde,  23.715 
2020,Vale do Sol,  18.632 
2020,Vale Real,  28.125 
2020,Vanini,  30.837 
2020,Venâncio Aires,  51.006 
2020,Vera Cruz,  27.564 
2020,Veranópolis,  61.497 
2020,Vespasiano Corrêa,  41.410 
2020,Viadutos,  31.704 
2020,Viamão,  16.527 
2020,Vicente Dutra,  24.463 
2020,Victor Graeff,  50.726 
2020,Vila Flores,  62.508 
2020,Vila Lângaro,  57.244 
2020,Vila Maria,  57.838 
2020,Vila Nova do Sul,  23.855 
2020,Vista Alegre,  40.554 
2020,Vista Alegre do Prata,  39.892 
2020,Vista Gaúcha,  29.576 
2020,Vitória das Missões,  34.920 
2020,Westfália,  66.564 
2020,Xangri-lá,  37.084 
2021,Aceguá,  91.995 
2021,Água Santa,  146.445 
2021,Agudo,  40.864 
2021,Ajuricaba,  74.962 
2021,Alecrim,  28.384 
2021,Alegrete,  42.485 
2021,Alegria,  47.649 
2021,Almirante Tamandaré do Sul,  142.849 
2021,Alpestre,  33.370 
2021,Alto Alegre,  66.756 
2021,Alto Feliz,  53.089 
2021,Alvorada,  15.551 
2021,Amaral Ferrador,  20.689 
2021,Ametista do Sul,  24.036 
2021,André da Rocha,  142.924 
2021,Anta Gorda,  54.249 
2021,Antônio Prado,  61.154 
2021,Arambaré,  80.443 
2021,Araricá,  40.485 
2021,Aratiba,  154.104 
2021,Arroio do Meio,  72.750 
2021,Arroio do Sal,  27.242 
2021,Arroio do Padre,  25.888 
2021,Arroio dos Ratos,  25.164 
2021,Arroio do Tigre,  31.911 
2021,Arroio Grande,  62.222 
2021,Arvorezinha,  32.263 
2021,Augusto Pestana,  77.034 
2021,Áurea,  46.471 
2021,Bagé,  30.847 
2021,Balneário Pinhal,  21.311 
2021,Barão,  49.439 
2021,Barão de Cotegipe,  51.644 
2021,Barão do Triunfo,  18.850 
2021,Barracão,  60.547 
2021,Barra do Guarita,  17.395 
2021,Barra do Quaraí,  91.124 
2021,Barra do Ribeiro,  37.262 
2021,Barra do Rio Azul,  49.814 
2021,Barra Funda,  64.389 
2021,Barros Cassal,  21.896 
2021,Benjamin Constant do Sul,  25.631 
2021,Bento Gonçalves,  60.919 
2021,Boa Vista das Missões,  114.289 
2021,Boa Vista do Buricá,  48.702 
2021,Boa Vista do Cadeado,  190.086 
2021,Boa Vista do Incra,  146.185 
2021,Boa Vista do Sul,  43.320 
2021,Bom Jesus,  54.448 
2021,Bom Princípio,  62.758 
2021,Bom Progresso,  46.437 
2021,Bom Retiro do Sul,  32.379 
2021,Boqueirão do Leão,  19.555 
2021,Bossoroca,  79.967 
2021,Bozano,  108.342 
2021,Braga,  40.033 
2021,Brochier,  22.935 
2021,Butiá,  25.920 
2021,Caçapava do Sul,  33.537 
2021,Cacequi,  50.695 
2021,Cachoeira do Sul,  43.441 
2021,Cachoeirinha,  48.875 
2021,Cacique Doble,  33.295 
2021,Caibaté,  55.168 
2021,Caiçara,  32.007 
2021,Camaquã,  40.843 
2021,Camargo,  189.266 
2021,Cambará do Sul,  38.004 
2021,Campestre da Serra,  60.171 
2021,Campina das Missões,  44.914 
2021,Campinas do Sul,  73.664 
2021,Campo Bom,  51.444 
2021,Campo Novo,  76.232 
2021,Campos Borges,  45.854 
2021,Candelária,  34.255 
2021,Cândido Godói,  58.703 
2021,Candiota,  282.684 
2021,Canela,  34.712 
2021,Canguçu,  29.448 
2021,Canoas,  62.893 
2021,Canudos do Vale,  40.158 
2021,Capão Bonito do Sul,  210.106 
2021,Capão da Canoa,  35.740 
2021,Capão do Cipó,  172.220 
2021,Capão do Leão,  32.601 
2021,Capivari do Sul,  80.708 
2021,Capela de Santana,  24.509 
2021,Capitão,  34.433 
2021,Carazinho,  61.636 
2021,Caraá,  19.661 
2021,Carlos Barbosa,  115.233 
2021,Carlos Gomes,  53.088 
2021,Casca,  79.153 
2021,Caseiros,  61.709 
2021,Catuípe,  73.933 
2021,Caxias do Sul,  60.507 
2021,Centenário,  42.157 
2021,Cerrito,  26.866 
2021,Cerro Branco,  19.102 
2021,Cerro Grande,  32.522 
2021,Cerro Grande do Sul,  16.153 
2021,Cerro Largo,  55.942 
2021,Chapada,  80.537 
2021,Charqueadas,  41.649 
2021,Charrua,  46.268 
2021,Chiapetta,  105.547 
2021,Chuí,  54.201 
2021,Chuvisca,  23.512 
2021,Cidreira,  21.428 
2021,Ciríaco,  56.331 
2021,Colinas,  35.365 
2021,Colorado,  109.507 
2021,Condor,  92.330 
2021,Constantina,  43.658 
2021,Coqueiro Baixo,  35.009 
2021,Coqueiros do Sul,  83.875 
2021,Coronel Barros,  89.697 
2021,Coronel Bicaco,  71.420 
2021,Coronel Pilar,  30.624 
2021,Cotiporã,  43.914 
2021,Coxilha,  154.692 
2021,Crissiumal,  38.358 
2021,Cristal,  38.038 
2021,Cristal do Sul,  33.360 
2021,Cruz Alta,  77.390 
2021,Cruzaltense,  82.019 
2021,Cruzeiro do Sul,  42.788 
2021,David Canabarro,  48.471 
2021,Derrubadas,  54.602 
2021,Dezesseis de Novembro,  24.528 
2021,Dilermando de Aguiar,  89.569 
2021,Dois Irmãos,  65.238 
2021,Dois Irmãos das Missões,  99.998 
2021,Dois Lajeados,  50.616 
2021,Dom Feliciano,  22.940 
2021,Dom Pedro de Alcântara,  26.005 
2021,Dom Pedrito,  57.845 
2021,Dona Francisca,  36.037 
2021,Doutor Maurício Cardoso,  59.543 
2021,Doutor Ricardo,  40.107 
2021,Eldorado do Sul,  49.900 
2021,Encantado,  50.695 
2021,Encruzilhada do Sul,  41.513 
2021,Engenho Velho,  78.556 
2021,Entre-Ijuís,  82.345 
2021,Entre Rios do Sul,  76.181 
2021,Erebango,  60.604 
2021,Erechim,  64.103 
2021,Ernestina,  83.743 
2021,Herval,  37.257 
2021,Erval Grande,  31.566 
2021,Erval Seco,  52.855 
2021,Esmeralda,  119.374 
2021,Esperança do Sul,  41.016 
2021,Espumoso,  71.380 
2021,Estação,  59.201 
2021,Estância Velha,  36.565 
2021,Esteio,  44.989 
2021,Estrela,  62.634 
2021,Estrela Velha,  54.146 
2021,Eugênio de Castro,  175.517 
2021,Fagundes Varela,  71.971 
2021,Farroupilha,  59.634 
2021,Faxinal do Soturno,  40.611 
2021,Faxinalzinho,  45.730 
2021,Fazenda Vilanova,  30.091 
2021,Feliz,  42.931 
2021,Flores da Cunha,  80.956 
2021,Floriano Peixoto,  60.304 
2021,Fontoura Xavier,  22.343 
2021,Formigueiro,  46.095 
2021,Forquetinha,  24.671 
2021,Fortaleza dos Valos,  132.825 
2021,Frederico Westphalen,  45.165 
2021,Garibaldi,  83.756 
2021,Garruchos,  70.490 
2021,Gaurama,  51.913 
2021,General Câmara,  33.142 
2021,Gentil,  117.757 
2021,Getúlio Vargas,  49.119 
2021,Giruá,  76.479 
2021,Glorinha,  55.622 
2021,Gramado,  72.104 
2021,Gramado dos Loureiros,  46.454 
2021,Gramado Xavier,  25.007 
2021,Gravataí,  35.935 
2021,Guabiju,  89.843 
2021,Guaíba,  84.254 
2021,Guaporé,  43.859 
2021,Guarani das Missões,  49.050 
2021,Harmonia,  49.426 
2021,Herveiras,  23.565 
2021,Horizontina,  134.125 
2021,Hulha Negra,  45.618 
2021,Humaitá,  48.652 
2021,Ibarama,  25.547 
2021,Ibiaçá,  78.315 
2021,Ibiraiaras,  55.001 
2021,Ibirapuitã,  53.541 
2021,Ibirubá,  84.109 
2021,Igrejinha,  50.031 
2021,Ijuí,  61.760 
2021,Ilópolis,  34.674 
2021,Imbé,  26.425 
2021,Imigrante,  167.319 
2021,Independência,  81.626 
2021,Inhacorá,  50.094 
2021,Ipê,  44.326 
2021,Ipiranga do Sul,  94.938 
2021,Iraí,  36.119 
2021,Itaara,  51.437 
2021,Itacurubi,  71.263 
2021,Itapuca,  46.262 
2021,Itaqui,  58.532 
2021,Itati,  36.491 
2021,Itatiba do Sul,  25.997 
2021,Ivorá,  38.787 
2021,Ivoti,  47.087 
2021,Jaboticaba,  36.578 
2021,Jacuizinho,  82.423 
2021,Jacutinga,  65.770 
2021,Jaguarão,  40.240 
2021,Jaguari,  35.382 
2021,Jaquirana,  26.043 
2021,Jari,  135.082 
2021,Jóia,  113.803 
2021,Júlio de Castilhos,  100.484 
2021,Lagoa Bonita do Sul,  23.449 
2021,Lagoão,  23.913 
2021,Lagoa dos Três Cantos,  97.968 
2021,Lagoa Vermelha,  54.535 
2021,Lajeado,  65.068 
2021,Lajeado do Bugre,  29.146 
2021,Lavras do Sul,  67.156 
2021,Liberato Salzano,  33.899 
2021,Lindolfo Collor,  59.075 
2021,Linha Nova,  38.039 
2021,Machadinho,  50.420 
2021,Maçambará,  128.231 
2021,Mampituba,  23.681 
2021,Manoel Viana,  74.774 
2021,Maquiné,  28.232 
2021,Maratá,  29.789 
2021,Marau,  67.219 
2021,Marcelino Ramos,  39.591 
2021,Mariana Pimentel,  26.849 
2021,Mariano Moro,  36.682 
2021,Marques de Souza,  31.182 
2021,Mata,  35.506 
2021,Mato Castelhano,  66.164 
2021,Mato Leitão,  39.018 
2021,Mato Queimado,  54.902 
2021,Maximiliano de Almeida,  37.876 
2021,Minas do Leão,  34.339 
2021,Miraguaí,  38.862 
2021,Montauri,  68.628 
2021,Monte Alegre dos Campos,  33.899 
2021,Monte Belo do Sul,  37.564 
2021,Montenegro,  86.950 
2021,Mormaço,  48.848 
2021,Morrinhos do Sul,  28.179 
2021,Morro Redondo,  20.040 
2021,Morro Reuter,  41.730 
2021,Mostardas,  49.917 
2021,Muçum,  60.771 
2021,Muitos Capões,  352.414 
2021,Muliterno,  48.389 
2021,Não-Me-Toque,  123.423 
2021,Nicolau Vergueiro,  87.734 
2021,Nonoai,  45.404 
2021,Nova Alvorada,  63.974 
2021,Nova Araçá,  66.917 
2021,Nova Bassano,  79.513 
2021,Nova Boa Vista,  83.965 
2021,Nova Bréscia,  42.196 
2021,Nova Candelária,  85.705 
2021,Nova Esperança do Sul,  31.540 
2021,Nova Hartz,  36.380 
2021,Nova Pádua,  39.099 
2021,Nova Palma,  58.704 
2021,Nova Petrópolis,  44.789 
2021,Nova Prata,  61.741 
2021,Nova Ramada,  138.806 
2021,Nova Roma do Sul,  45.232 
2021,Nova Santa Rita,  81.606 
2021,Novo Cabrais,  31.364 
2021,Novo Hamburgo,  40.590 
2021,Novo Machado,  58.400 
2021,Novo Tiradentes,  34.138 
2021,Novo Xingu,  44.008 
2021,Novo Barreiro,  32.306 
2021,Osório,  38.856 
2021,Paim Filho,  44.933 
2021,Palmares do Sul,  64.857 
2021,Palmeira das Missões,  67.190 
2021,Palmitinho,  38.498 
2021,Panambi,  71.053 
2021,Pantano Grande,  59.332 
2021,Paraí,  54.465 
2021,Paraíso do Sul,  27.163 
2021,Pareci Novo,  35.118 
2021,Parobé,  23.399 
2021,Passa Sete,  22.968 
2021,Passo do Sobrado,  34.731 
2021,Passo Fundo,  60.906 
2021,Paulo Bento,  85.050 
2021,Paverama,  28.388 
2021,Pedras Altas,  200.306 
2021,Pedro Osório,  35.227 
2021,Pejuçara,  120.889 
2021,Pelotas,  31.348 
2021,Picada Café,  66.860 
2021,Pinhal,  47.788 
2021,Pinhal da Serra,  160.720 
2021,Pinhal Grande,  216.253 
2021,Pinheirinho do Vale,  26.705 
2021,Pinheiro Machado,  32.810 
2021,Pinto Bandeira,  24.213 
2021,Pirapó,  42.935 
2021,Piratini,  42.437 
2021,Planalto,  25.360 
2021,Poço das Antas,  62.592 
2021,Pontão,  103.468 
2021,Ponte Preta,  63.990 
2021,Portão,  43.654 
2021,Porto Alegre,  54.648 
2021,Porto Lucena,  30.054 
2021,Porto Mauá,  38.315 
2021,Porto Vera Cruz,  35.940 
2021,Porto Xavier,  20.793 
2021,Pouso Novo,  38.726 
2021,Presidente Lucena,  71.942 
2021,Progresso,  26.707 
2021,Protásio Alves,  48.348 
2021,Putinga,  34.562 
2021,Quaraí,  27.773 
2021,Quatro Irmãos,  99.980 
2021,Quevedos,  107.162 
2021,Quinze de Novembro,  66.961 
2021,Redentora,  19.768 
2021,Relvado,  39.984 
2021,Restinga Sêca,  42.888 
2021,Rio dos Índios,  53.087 
2021,Rio Grande,  62.393 
2021,Rio Pardo,  36.347 
2021,Riozinho,  33.174 
2021,Roca Sales,  49.851 
2021,Rodeio Bonito,  47.594 
2021,Rolador,  71.328 
2021,Rolante,  33.885 
2021,Ronda Alta,  44.348 
2021,Rondinha,  53.422 
2021,Roque Gonzales,  64.745 
2021,Rosário do Sul,  35.245 
2021,Sagrada Família,  31.763 
2021,Saldanha Marinho,  97.939 
2021,Salto do Jacuí,  96.984 
2021,Salvador das Missões,  65.278 
2021,Salvador do Sul,  42.340 
2021,Sananduva,  51.509 
2021,Santa Bárbara do Sul,  171.001 
2021,Santa Cecília do Sul,  88.270 
2021,Santa Clara do Sul,  50.201 
2021,Santa Cruz do Sul,  74.205 
2021,Santa Maria,  33.532 
2021,Santa Maria do Herval,  43.781 
2021,Santa Margarida do Sul,  139.227 
2021,Santana da Boa Vista,  45.403 
2021,Sant'Ana do Livramento,  37.330 
2021,Santa Rosa,  50.514 
2021,Santa Tereza,  28.950 
2021,Santa Vitória do Palmar,  59.923 
2021,Santiago,  41.005 
2021,Santo Ângelo,  41.013 
2021,Santo Antônio do Palma,  56.562 
2021,Santo Antônio da Patrulha,  38.724 
2021,Santo Antônio das Missões,  67.870 
2021,Santo Antônio do Planalto,  93.890 
2021,Santo Augusto,  61.423 
2021,Santo Cristo,  55.306 
2021,Santo Expedito do Sul,  56.385 
2021,São Borja,  43.012 
2021,São Domingos do Sul,  39.934 
2021,São Francisco de Assis,  44.473 
2021,São Francisco de Paula,  46.935 
2021,São Gabriel,  43.790 
2021,São Jerônimo,  27.149 
2021,São João da Urtiga,  39.816 
2021,São João do Polêsine,  41.348 
2021,São Jorge,  47.483 
2021,São José das Missões,  37.475 
2021,São José do Herval,  30.836 
2021,São José do Hortêncio,  23.937 
2021,São José do Inhacorá,  90.095 
2021,São José do Norte,  28.447 
2021,São José do Ouro,  66.997 
2021,São José do Sul,  38.157 
2021,São José dos Ausentes,  43.729 
2021,São Leopoldo,  45.160 
2021,São Lourenço do Sul,  39.104 
2021,São Luiz Gonzaga,  57.474 
2021,São Marcos,  52.647 
2021,São Martinho,  66.347 
2021,São Martinho da Serra,  104.120 
2021,São Miguel das Missões,  112.835 
2021,São Nicolau,  44.255 
2021,São Paulo das Missões,  35.470 
2021,São Pedro da Serra,  29.175 
2021,São Pedro das Missões,  56.384 
2021,São Pedro do Butiá,  54.802 
2021,São Pedro do Sul,  33.060 
2021,São Sebastião do Caí,  34.382 
2021,São Sepé,  56.671 
2021,São Valentim,  42.093 
2021,São Valentim do Sul,  42.516 
2021,São Valério do Sul,  33.100 
2021,São Vendelino,  41.848 
2021,São Vicente do Sul,  83.568 
2021,Sapiranga,  44.906 
2021,Sapucaia do Sul,  29.501 
2021,Sarandi,  51.916 
2021,Seberi,  57.805 
2021,Sede Nova,  54.795 
2021,Segredo,  21.847 
2021,Selbach,  73.362 
2021,Senador Salgado Filho,  53.988 
2021,Sentinela do Sul,  24.182 
2021,Serafina Corrêa,  43.283 
2021,Sério,  31.536 
2021,Sertão,  102.395 
2021,Sertão Santana,  47.793 
2021,Sete de Setembro,  54.713 
2021,Severiano de Almeida,  41.423 
2021,Silveira Martins,  36.630 
2021,Sinimbu,  21.029 
2021,Sobradinho,  29.163 
2021,Soledade,  45.231 
2021,Tabaí,  29.503 
2021,Tapejara,  65.853 
2021,Tapera,  60.580 
2021,Tapes,  34.782 
2021,Taquara,  27.171 
2021,Taquari,  40.662 
2021,Taquaruçu do Sul,  61.298 
2021,Tavares,  22.658 
2021,Tenente Portela,  43.273 
2021,Terra de Areia,  25.730 
2021,Teutônia,  45.981 
2021,Tio Hugo,  56.785 
2021,Tiradentes do Sul,  35.474 
2021,Toropi,  36.808 
2021,Torres,  35.096 
2021,Tramandaí,  23.073 
2021,Travesseiro,  33.500 
2021,Três Arroios,  53.892 
2021,Três Cachoeiras,  27.615 
2021,Três Coroas,  27.814 
2021,Três de Maio,  56.767 
2021,Três Forquilhas,  24.298 
2021,Três Palmeiras,  42.186 
2021,Três Passos,  43.407 
2021,Trindade do Sul,  60.780 
2021,Triunfo,  430.465 
2021,Tucunduva,  46.210 
2021,Tunas,  26.357 
2021,Tupanci do Sul,  65.465 
2021,Tupanciretã,  84.857 
2021,Tupandi,  106.315 
2021,Tuparendi,  49.616 
2021,Turuçu,  48.042 
2021,Ubiretama,  56.728 
2021,União da Serra,  84.109 
2021,Unistalda,  64.643 
2021,Uruguaiana,  29.323 
2021,Vacaria,  48.504 
2021,Vale Verde,  36.945 
2021,Vale do Sol,  22.969 
2021,Vale Real,  32.798 
2021,Vanini,  44.496 
2021,Venâncio Aires,  51.567 
2021,Vera Cruz,  30.255 
2021,Veranópolis,  64.846 
2021,Vespasiano Corrêa,  67.252 
2021,Viadutos,  44.205 
2021,Viamão,  16.846 
2021,Vicente Dutra,  27.928 
2021,Victor Graeff,  104.180 
2021,Vila Flores,  87.336 
2021,Vila Lângaro,  81.610 
2021,Vila Maria,  89.150 
2021,Vila Nova do Sul,  45.845 
2021,Vista Alegre,  50.280 
2021,Vista Alegre do Prata,  54.880 
2021,Vista Gaúcha,  36.219 
2021,Vitória das Missões,  52.270 
2021,Westfália,  86.947 
2021,Xangri-lá,  42.810 
2022,Aceguá,  69.796 
2022,Água Santa,  122.870 
2022,Agudo,  40.423 
2022,Ajuricaba,  56.491 
2022,Alecrim,  22.516 
2022,Alegrete,  36.193 
2022,Alegria,  32.809 
2022,Almirante Tamandaré do Sul,  135.843 
2022,Alpestre,  36.058 
2022,Alto Alegre,  37.700 
2022,Alto Feliz,  56.788 
2022,Alvorada,  18.842 
2022,Amaral Ferrador,  27.746 
2022,Ametista do Sul,  23.746 
2022,André da Rocha,  92.712 
2022,Anta Gorda,  49.602 
2022,Antônio Prado,  63.308 
2022,Arambaré,  56.884 
2022,Araricá,  33.938 
2022,Aratiba,  181.834 
2022,Arroio do Meio,  81.094 
2022,Arroio do Sal,  27.874 
2022,Arroio do Padre,  30.463 
2022,Arroio dos Ratos,  24.525 
2022,Arroio do Tigre,  33.426 
2022,Arroio Grande,  57.293 
2022,Arvorezinha,  33.522 
2022,Augusto Pestana,  48.076 
2022,Áurea,  45.699 
2022,Bagé,  35.067 
